"Gender","Grade","Par. educ.","Ambi","Achiev","ICT","Learn. T.","Mental H.","Support","cluster"
2,0,4,-1.32394701071745,-1.18767831919984,-2.59975371410094,-1.45595620803811,-0.266376989143447,-0.546237143489711,2
1,-1,5,-0.0510764073426515,1.13142112598917,-0.501667673192148,-0.814648669888484,0.897886981071383,0.349362664128162,3
1,0,4,-0.233367179903997,-0.14129259896967,0.432373004027815,0.441593877988505,-0.629012276121851,-0.275364963503559,1
1,0,5,-1.86355335994409,-0.595589850755704,-1.77527468065092,-0.730324711601577,0.753064494265993,0.00319120546859935,2
2,0,2,-1.22217275237869,-2.16442013440638,-1.5419452440026,-0.687927295229469,-1.12899240233853,0.447557657179797,2
1,0,6,1.59691890503111,-0.0933217515136084,0.855721890870067,0.171198072655864,0.0345032503331607,-1.89822716652224,4
2,0,4,-1.70449263681488,0.113433614135947,-0.800665634747645,0.364128970952715,0.533756159425563,-1.35258485784317,1
2,0,4,0.191173184568131,0.114381898784931,0.418931959673162,0.242536209983846,-0.300001292625905,0.288892438902818,1
2,-1,4,1.02560151948967,-1.81030893475216,-0.14099067107172,0.0390337379464065,-1.03644169287874,0.0637622628726343,4
1,0,6,-1.0864987547078,-0.556689865533813,-0.969165045443311,-0.514806226496004,-1.52717615946117,0.614375274389843,1
1,0,6,-0.923749265722385,-0.321614761757154,1.24381136273853,1.92321889785965,0.680227008120795,-1.27082676564403,4
2,0,5,-0.278181779782204,0.289163411019284,0.755131047145039,-0.451756255652926,-1.51939987591495,1.33611669405929,1
2,0,5,0.834637151777071,-2.31528288648229,-1.68509729466516,0.853940282449932,-0.280795422408103,2.38968555283825,2
1,0,5,1.02611256212346,-1.05491127166635,-1.42796792307341,-0.413447306409135,-1.29208814583254,1.27885884066,2
1,0,4,-0.934391416004216,-0.950750237900623,0.863204921030278,-0.771938281422114,1.17608434065452,0.937178063534701,2
2,0,6,0.669510607995039,-0.362007459697238,0.999516558105275,0.99944687042085,0.482108849371942,0.89033926301433,4
2,0,6,-1.28402878818584,-0.55946467483695,-0.063073279176385,-0.841190793633725,1.92654375291228,0.633145075495974,2
2,-1,6,-1.45236254781111,0.663600158621034,-0.0350522092717887,1.07206097980303,-0.607533078086885,1.40650717303579,1
1,0,6,-1.63191218527608,0.79259108131915,-0.36775275848565,0.715260908718965,1.4258923625337,1.14152801903844,3
1,0,4,-0.0557041150434631,0.0887520510027796,-0.523818345353266,-0.120073398472762,-0.648742710996328,0.535742040841494,1
1,0,5,-1.04479784838271,-1.78440084183624,-0.186966974427018,0.475392537344077,0.623737875543398,0.109401177443792,2
1,0,4,-1.74764327879393,-0.715316803542043,-0.327245474020893,0.538419132250898,0.923224528850965,1.58045243879845,2
2,0,5,-0.105195022267544,-1.10661647599736,4.16085849080269,0.428704746238016,-1.32532682572294,-0.297007556644611,4
1,0,4,-0.947208223772652,-1.40598296775293,-0.604217557566855,-0.167056665650372,1.4421842201065,0.165916814768324,2
2,0,4,-2.02743215966624,-1.79309666313419,0.0886865051904842,-0.247793852004258,0.00522154198077928,-0.340491275421546,2
2,0,5,0.490116524315213,-1.15572937202841,0.406086589439733,-0.377755080160345,0.617404732346253,-1.45268403799367,4
2,0,4,0.514278329988835,-2.40796749543095,-0.17277767156355,0.985717916081843,-0.457988775873069,-1.93120520239667,4
1,-1,5,-0.919115444372383,-0.946289267005997,-0.46280870919274,-0.686338048710396,-0.742642770484435,-1.60281075618264,2
2,0,6,1.36551881824093,-0.233465069033935,0.217551046271009,-0.0765795168390507,-1.01449859290529,0.148262803548684,4
2,0,6,1.26546181822947,0.904869282814577,1.01059582185504,-0.386148212527288,-0.696576968144306,1.49249124263055,3
1,0,6,0.44372718814177,1.06123038293928,0.155250067007954,-0.88456031755025,0.226594950752461,1.15910253226826,3
2,0,6,-0.934541522957393,1.73176377414472,2.07226140748228,-1.06366241948328,1.82347580900101,1.56803082411812,3
2,0,6,0.510295069430639,1.12604816827162,-0.00497773867482346,-0.422770135149987,0.503963609347297,0.638147329192309,3
2,0,6,2.16923334256747,-0.230743780505966,2.45059719022253,0.16263831656676,0.269482481539236,0.857144524386256,4
1,0,6,2.81694203744483,0.42943697563814,-1.2555425370797,-0.505205632800987,0.0465267559220132,-0.85253272082218,3
1,0,6,1.04814046831396,0.986113132555106,0.752789418183245,-1.66147771069017,-1.97418231403607,0.269865935513024,1
2,-1,6,2.88497077148498,0.0200922880952493,0.842617369426185,0.203475014516295,0.874199249631422,-0.087618435610849,4
1,-1,6,-0.626242163036902,0.577482630693374,-0.315214964224968,-0.665520229362129,2.48019440557834,0.58047188722358,3
2,-1,6,-0.186593962610508,1.41595743741147,0.321229173235758,0.0954687767264955,1.20533340116853,0.89467986809535,3
2,0,5,0.463949950410383,0.438883447555786,0.467210761351873,-0.859873884805502,0.051439228061522,0.224071217548781,3
1,0,6,3.10158754993157,-0.827759199066078,-0.760190128529419,0.146086921439968,-0.789888834452024,-1.10096578200476,4
1,0,6,1.94714808110789,1.02472205938029,0.992077140612567,-0.157860438695192,0.158222631764434,0.00777272336044214,3
1,0,6,1.564535130945,1.13496189457535,-0.0950746386123469,-0.862063953897075,0.669444800418787,1.64909829189575,3
1,0,6,0.545237959234286,1.98711581315133,0.415502358297441,-0.711990636576306,0.937573034273538,0.364012470820456,3
2,0,6,1.29335204942245,1.45223066410945,0.830683191874418,0.166807476216635,0.26244984083737,-0.781746954775407,3
2,0,4,-0.204401714108892,0.76587349866135,0.397778899311787,0.276820490135652,0.085454014821692,-0.570215766193988,1
2,0,6,0.755396211741036,1.61192348960189,1.22189959395577,-0.0606882886463996,1.2907658135774,-2.67906317971325,4
2,-1,2,-2.1726963677187,1.85563727073753,0.765936735175053,2.58366294561344,1.2480143960584,-2.14549486266665,1
2,0,4,1.60341711717799,0.408866428555202,-2.19137188102838,3.73103517636741,-0.765589162605597,3.89854772118304,1
1,0,6,-0.171316947399048,0.0297596443114261,-0.71464219216532,-1.31346915664714,-0.502613457131574,-0.241508206397491,2
2,0,3,2.60458577158371,-2.68580649650341,2.26873618176819,1.41161434436974,1.4738288105238,-1.45261299882786,4
2,0,5,0.138163650730925,-0.164790729711245,0.0248100378076973,1.01147854124481,-0.742453844997914,0.577956219464253,1
1,0,6,1.78580746264516,-0.820967482770151,-1.06484660676093,-1.78772822249807,1.45338996750377,0.971607528557757,3
2,0,5,-0.331285209842866,0.65729430202996,0.17139579771246,-0.0247702168051472,-0.810848816111327,0.838526451561972,1
2,0,6,1.2022002250471,0.635282741467972,-1.59855060711103,0.0722289758829348,0.898516174570713,-0.143751825936782,3
2,-1,2,-2.84007294128345,-0.525874183833258,-3.29974744955496,-1.50172231732956,-0.242364618678991,-0.887362402066879,2
1,0,4,1.33273767680246,-0.0360709672349137,-0.595335666721667,3.22767835849657,-0.448346872101776,0.6012818480612,1
2,0,6,-0.259406510461493,-0.748580458386835,-0.336054857084367,1.05612889463979,0.461588386652488,-0.0467300649097157,2
2,0,4,-0.702379770003871,1.40714222770398,-1.79238933478786,1.41611437211857,0.431319329333034,-1.20314927053905,1
2,0,5,-0.981638661307554,-1.1302008961527,-1.01489701887845,0.699503980677052,0.0751434965046725,0.896033984090589,2
1,0,4,-1.01585275070461,0.5982395070613,-1.02277820336288,1.57635577578028,1.16359068236838,0.738926255940441,3
2,0,5,0.43343832568958,-1.38638103798765,0.113805953595261,2.44086830710112,-0.120280130389294,0.28301172242458,4
1,0,5,2.34242252484589,-0.401528416139557,-0.303215614717852,-0.382882886842466,-0.409971991995145,0.996748588193854,3
1,0,6,2.61333152000437,-1.80034296091304,0.165263116108966,0.12147770109435,-0.0485400360507836,-0.584791507646678,4
2,-1,5,-0.842847558052615,0.341901912683729,-0.180866489438477,0.371322264897881,0.21830432676049,-0.519889697287614,1
1,0,6,0.709225555990191,-0.299079265872408,0.269133323642946,-0.276708506319357,0.129831145140489,0.0327098286744589,3
2,0,4,-1.00430301657003,0.195409712685023,0.244914410824852,1.02184724183266,-0.895350231330257,-0.919576840006805,1
2,0,3,-0.0295186093542042,0.915446136169195,1.27080396108046,2.79152365416877,1.04861988298668,-0.935813028864566,4
2,-1,6,0.311306036132501,-1.35088375813016,-0.688500597876296,1.02475659510652,0.221820288211669,0.134387673735623,2
2,0,6,-0.648024809610247,0.700364766724181,0.509849721081817,1.24789222279312,0.456912051505843,0.629554680222882,1
1,-1,5,-1.66335687303138,0.127879472977603,0.848904690865757,0.998135863542702,0.567780361026237,-0.261231045509605,1
1,0,6,-1.10266099381497,1.11937388981605,-0.104578509253368,0.0136059036068725,1.60656615820769,0.642283825702678,3
2,0,6,-0.0822657103105597,-0.106916471057747,-0.41732547157429,0.579445016100798,-0.929882084699775,0.51363613295449,1
1,0,4,-0.46493996134587,-2.24892908642189,-0.470670568152198,0.983960671185599,-0.231667928348864,0.726614602914668,2
1,0,6,0.740014762982126,-2.75167633318161,-1.07339984043943,0.8850007417529,-0.317520620527851,0.178543827618348,2
1,0,6,0.189180609108561,0.092113809118414,-0.1276159550069,0.66655792808387,0.086972447206231,0.0765261196548049,1
1,0,4,-0.34868414006911,-0.287378859356017,-2.26624085228264,3.79092706993412,-0.589092722818165,0.865869471412682,1
2,0,5,0.722602545592017,-0.980877980941384,-0.314447330539234,-0.432118821927498,0.429807149745203,-0.300335895712011,2
1,0,5,-0.0132421740770924,-0.767775162909993,0.00608337199134954,0.732255028486708,1.35440352523153,0.270075892380724,2
1,-1,6,-1.14504458654292,-0.288496364271166,-0.504068081781165,0.182386294738508,-0.49043819831728,0.153265107511741,1
1,-1,4,-0.387455053930088,-2.89477446596501,3.01898637238973,0.829978624464068,-0.31589299738487,-0.989831014169031,4
2,0,5,-0.288431480943056,-1.77485769471939,1.50149321678718,0.141337273293215,0.286401140824018,0.424547376161403,4
2,0,5,-0.490428449567056,-0.351158171794447,-0.757249180174477,-0.116126156511889,-1.8655632007725,0.0488335088518251,1
1,0,5,-1.04237795674779,-0.143424918911292,-0.0209460250144588,-0.614718301726771,-2.12404621821265,0.110942232909425,1
2,0,6,1.58930242767953,-0.57849984348842,1.54766549258799,1.53519584062365,0.702694532426044,-0.00154357301786472,4
1,0,5,-0.119806417282348,-0.0843685789385171,-0.439915751337252,0.463460982001244,-0.854561399751053,-1.11481436461217,1
2,-1,6,-0.344403669210641,-1.41488545512385,2.23578494467945,1.33134850229819,-0.0800995940118711,0.245851858802599,4
2,0,4,0.423721952545351,1.0993272044139,-0.484405710426717,1.45853398957512,1.5088362890835,0.608105847445305,3
1,0,4,0.090804353867372,-0.79891073334645,-0.249987617555464,0.511186105253985,-0.0118973893038373,-0.988412267714673,4
2,0,4,-0.856089540864109,-0.529039664290049,-0.438579759114934,0.0291562115879127,-0.223959391693701,0.0867305487839052,2
1,0,5,-1.32549023673831,0.180068716746639,-0.3249944167408,-0.947707999513624,0.946177105041345,0.324403960347983,2
1,0,6,1.38419504452766,1.35707806113035,-1.39758099565084,-0.880871297156242,-0.0833725354913477,0.997922015928591,3
2,-1,4,-0.793729865676893,-1.27253030170438,-0.900817145341167,0.731901774928761,-0.279352197346449,-0.229830442757353,2
1,0,5,0.837013902536544,2.02611203497039,0.028359132019665,-0.863927303841975,-0.223909782339942,-0.782442647853927,3
2,-1,5,2.08608224165667,-1.15914395315736,0.958352238987594,0.72115452452226,-0.266708377543094,-1.6668732301153,4
2,0,4,0.498739883656018,-0.307353501396952,0.535654868411122,0.387993560131766,-0.902150286123338,-1.910662612163,4
2,0,2,-0.0426218470936792,-1.77384740157022,1.6486567647909,-0.153134316090607,-0.898486127429651,0.231459103978369,4
2,0,5,0.487061459853309,-0.354942781582552,0.597511552022496,0.746364649114089,-0.0601189546126218,0.19516908978143,4
1,0,6,0.289245733668778,-1.10916996475323,-1.17178666864392,-0.198834239666028,-1.03883123922683,0.821720864730297,2
2,0,5,-1.39529850212851,0.664510346794535,-0.700120213913692,0.96330940006678,0.371144678190269,-0.58478955185265,1
1,0,6,-0.489006605997654,-0.205225193048495,-0.712923517481632,0.741327621106486,1.18998530514785,0.664651313454054,3
2,-1,4,-0.494284635867607,-0.726106586453792,-0.423785772559098,-0.0481168487750639,0.190798848998031,-0.743393322830622,2
1,-1,6,-0.912048410820952,1.26827292722823,-1.1269749342534,0.254453745498943,0.215843075711584,-1.31450023584006,1
1,0,4,0.118743137281794,-0.596035662762892,-0.317681994144296,-0.710903032020011,0.520141762047749,0.233629664743758,2
1,-1,6,0.997963312817293,-1.05155987804779,1.93254203552809,0.614756247776259,-0.200176548522771,0.0132928123104045,4
1,-1,5,-1.2689744985913,-0.0360349667210802,0.0478267951260995,1.22494929076052,0.147641851816899,-0.481052521737618,1
1,0,5,-0.107053196228669,-0.822151568036637,-0.535068826494433,-0.10204952493628,-0.602476260097553,-0.0484954572777133,2
1,0,4,-0.623442071067466,-0.377437274515273,-1.61731398841804,1.82157937576202,0.875503743167053,-1.25165587586023,1
2,0,5,1.68016081470829,-0.292079820419508,1.25164284320034,0.749536533624707,-0.460105314084626,-1.30412473240782,4
2,0,5,1.38682324529824,-0.821219289415377,-1.29556503835999,0.664347604206478,-1.55868599709837,-2.32440993963632,1
2,0,4,0.109216140828605,0.150130600811469,-0.610679626972491,0.683269043844497,-0.974635829819455,-0.0539445667734474,1
2,0,2,-1.79658463424764,-0.164548975586883,-0.0677453099002866,1.81456594027239,1.0768671657908,0.0843791083823429,1
1,0,6,-0.721501374459183,1.45795062388656,-1.2391015248342,0.818061950621249,0.352013323872252,0.864976487129907,3
1,0,6,0.603594699779721,2.08909660760912,0.276351153421151,-0.34720728709191,0.385308432832104,-0.139492632223761,3
1,0,6,-2.08298994229189,0.805153715901458,0.556308727215048,0.851114469622428,-0.426554895146782,1.04465881120556,1
2,0,4,-0.75292945927197,0.555521236211185,-0.226749665712911,0.115616526041439,0.605974407353979,1.83889819305705,3
1,-1,6,0.566608589499332,0.966914546690417,0.69841914167579,-0.600030055533581,-0.0138523117247097,-0.548343740853325,3
1,0,6,-0.411668468305929,2.91214275983302,-0.451712814712989,1.18405727246195,1.4990420459277,0.820285297675799,3
2,-1,4,-0.424357724540828,2.46425567658277,-0.0192816880342703,1.90267057058862,-0.411110967008775,-1.08252231905849,1
1,0,4,-0.595410518682563,-1.15798726686177,-1.05277866758037,0.5507555339774,-0.817647333442702,1.16424822336598,2
2,0,3,0.280627990138072,-0.277326823588885,0.149391429845657,1.7103911520284,0.408560897333039,-2.11727541789462,4
2,-1,5,-0.258503786325104,0.505077084916382,-0.383514239709479,-0.696620836583286,-1.12093788993713,-0.628274330712437,1
1,0,6,0.176970955598,1.38640389356088,-0.846888098390747,0.69887880799169,1.10705964293193,0.485019458779034,3
2,0,6,0.9405190611311,-0.159747435468674,-0.369887202040475,0.646355752770811,-0.132174229789697,-0.345585741853273,3
2,0,5,2.75962016189364,-1.55021621010523,1.79643932694046,2.57073436167543,1.64092904330775,0.340284899813844,4
1,0,6,0.200162236294475,-0.0178652056183123,-0.223003595251648,-0.420593355806525,-0.689840467126354,1.29717950156348,1
1,0,4,-0.888876010740879,0.794673155545252,-0.678704725412267,0.677823689866634,1.0727522381095,1.22617939998544,3
2,0,5,0.966793149545888,-0.314920744498912,0.354890057341836,1.46690587194735,-0.843629005650799,-0.664275860046443,4
1,0,2,-0.984203957461963,-1.04904616462037,-0.840297152645271,0.381032236650855,-0.176860564824941,0.336281469657419,2
2,0,5,-0.274624156512503,-0.393705546104421,0.0861963539754522,1.16032532109902,-0.740147940416973,-0.0789227835038077,1
1,0,6,-0.167972112657227,1.09412075730961,2.76319805909689,-2.32960274028195,1.79319906293354,0.609793006914472,3
2,0,5,0.0536294667988256,-1.74809399500904,-1.41087209741382,0.342522544171757,-0.399976556043346,1.09620256387272,2
1,-1,6,-0.0934100826253716,-1.15368894972439,-0.567579470944595,-1.89998371633021,0.448085282800554,0.104446615153551,2
1,-1,6,0.572910743826747,-0.844111998271161,1.12450048813006,-1.32836905601933,-0.396420865312161,1.19008180866696,2
2,0,6,-0.216619068780561,-0.479657278393017,1.07090782391449,-2.40602331498698,-0.401459924250931,1.031760926069,2
2,0,6,-0.588526784836853,1.38723661712208,0.691943616151579,-1.28840799028261,-2.14026568341159,0.282245997430521,1
1,-1,6,-0.725434684108943,-0.913159849064783,-0.0204361073804623,-0.516033639314571,1.05765765739842,-0.573334925975218,2
2,0,5,0.543720097896575,-0.574358079137359,0.354719305052487,-0.983638137698951,0.0461680739556683,0.11044759964743,2
2,-1,6,-0.386119857459601,0.439457996526331,0.566134611928575,-0.966461070081169,0.515305689572095,-0.913399430523811,3
2,0,6,0.346440503160519,1.13733465344485,1.79303128135433,0.876799909279559,-0.245806186195428,2.91207814870832,3
2,0,5,1.39316352566531,0.297133448219583,4.01278652566114,3.9926027520284,-1.40759151503541,0.867835600059138,4
1,0,6,0.541189023323989,-0.044841111911674,0.493152226824583,-2.39767282396846,0.611835127142369,1.36534862910434,2
1,0,4,1.14894148280665,0.0572609454343079,1.71500773138556,0.175567483310186,-0.0468041055469328,0.788913746235871,4
2,0,4,0.276185935954585,-0.718280625852522,0.991526386717075,-1.84739413317258,-0.278259676994903,0.53651919274961,2
1,-1,5,-1.76617451011062,0.141009879162241,-0.0843572850787866,0.722206058004099,-0.348737617144379,0.168409968665009,1
2,0,6,-0.166470048990717,-0.0351208395530013,0.761986021082074,-0.525469627967404,-1.79430848724177,0.305631576587679,1
1,0,5,-0.00856802025025364,0.0542562589565114,1.29777325919429,0.404220983576655,0.697144999957665,-2.00521859044184,4
1,0,4,-0.783454059689125,-1.67599624801934,0.237967663755837,-1.30819384042715,0.616133390418275,0.238438689046544,2
1,0,4,-0.60927668461092,0.963143155505846,0.764055450733969,-0.367442687608415,-1.6856726100911,-1.51222528370511,1
2,-1,3,-0.782946980961428,-0.0924587935665824,-0.279691181920595,1.79819840810219,-0.770227562968082,0.824315165828131,1
1,0,4,-0.762757095419721,0.285862274103565,0.00811105318028418,0.639066505253489,-0.837912491329498,0.306811200429817,1
2,-1,6,0.620750617195085,0.706833105868047,-2.14840686318744,-0.183383392533428,-1.79591403344049,1.17675505173262,1
1,-1,6,-0.607761286910876,-1.6106245497686,-0.0402518143527965,-0.769882353688648,-0.231588395651288,0.610177532610343,2
2,-1,6,0.791981828539907,0.27945360937876,-0.235352129764193,0.2440120150236,0.344583454215183,0.191302710267406,3
2,-1,6,0.625484343469318,-0.39793974092795,-0.395277598136898,-0.417572457759797,-0.410519034568419,0.187120030605159,2
1,0,6,0.397461728421761,1.21403517477344,0.347943759807988,-0.630964960573541,-0.818546266763273,-1.13425296770293,1
1,0,5,1.76483672646288,-1.68677708297958,-0.460757089588552,0.375971753333984,-0.889151392532869,0.827493473266665,4
1,0,5,-0.577599425082527,0.55554403367078,0.304758259090906,0.61553080407858,0.984533598154061,-0.328619524526123,3
1,0,5,-0.48852532442828,0.588041768809983,1.46348546229856,2.03038046275925,0.805147918174234,-1.8881384092245,4
1,0,4,0.418650301292672,-2.29239177578136,0.210202027204264,0.993372544736422,1.83972314334435,1.29806407655721,2
2,0,3,-0.36615871140905,0.185232044049185,0.151790143105082,-0.249872218140631,-1.39659278250827,-0.297160434708317,1
1,0,6,-0.295054020969471,-1.78664648758061,-0.164171420329759,0.0747564106477596,0.662799501798833,-0.780435824665597,2
1,0,4,-0.0158818492362963,-0.244241211649826,-0.187240761531318,-0.973564577410878,-0.00244641657016494,-2.13261532493348,2
1,0,4,-0.160774129436524,-0.40971924588855,-0.656505203901578,1.06525007455162,2.31945170957415,0.0792966483456051,3
1,0,4,-1.39406075181891,-1.74527873870565,0.272991381419828,-1.24771697975351,-0.504006060558205,-0.302097242210077,2
2,0,6,-0.8527768299585,-0.359299972835592,0.2034160916916,-0.603616888889606,0.195696238582304,2.17594452145063,2
1,-1,6,-0.562295106727514,-0.554238663866756,0.44611360489193,-1.04872095923296,-1.39298810949434,-0.0939850366420756,2
1,-1,6,-1.23923135555085,-2.51395031541417,1.06507073571525,-0.806711626180214,0.254664704032981,0.8594205562701,2
1,0,4,-1.94693399177167,-0.240067064661672,0.425682551842313,-0.721385326139711,1.43743298980165,-0.52187734533853,2
1,0,6,-2.37811236874589,1.64433094201527,0.737693456825188,-0.523584833342483,0.293798241549903,-0.276937932172652,1
1,0,4,-1.00089255748919,-0.486531423469335,-1.37570529649957,0.859270464257774,-0.56108502818876,-0.617597942233707,1
1,0,6,1.53944063674582,0.187952262433393,1.29059328586686,-0.80259197010743,-1.18466716989502,-0.534274970231633,4
1,0,5,0.604430480946424,-0.101499896228251,0.118813116630514,0.132072793373576,-0.640630458734579,-0.61385625178753,1
2,0,4,-0.700646303793872,-1.09602379393834,-0.589253040008234,-0.465970329404633,-0.346843624323326,-0.291138812256113,2
1,0,4,-1.04784742897159,-0.591673373446446,0.0629084960140487,1.35936400737858,0.113664190115038,0.315567306653592,1
1,0,6,0.218861727539349,0.616374824503189,-0.107746538414692,-2.01213495254871,0.113834261625238,-0.245888642093543,3
1,1,6,-0.514551169417914,0.963607017346937,0.56255243994547,-0.167406363727662,-0.309891911376762,1.54734589303575,1
1,0,6,1.41767654394618,-0.134985841728063,0.588286035576244,0.606866132660144,0.567631375481198,1.17795763590691,3
2,0,6,-0.207556608734079,-0.350133762531818,-0.126195334053463,-0.161218802539857,0.299131456542456,1.06292425564964,2
1,0,6,0.0798312328099027,-1.14228881287345,0.935948045232046,-1.86856782460539,0.506581480419097,-0.421685960218637,2
1,0,6,-0.50673447505673,-1.23364956426136,-1.21597951802736,-1.39275249654871,0.309206968569952,-1.33151685025822,2
1,0,6,-1.01181141609261,0.36734536820804,-2.91311597295348,-3.78052245380825,-2.421940319203,0.678383443873063,2
1,0,6,-0.654826905895133,-0.310163846045368,0.459470129742877,-1.4664152723933,-1.30230456912739,-0.505711614850682,2
1,0,6,-1.10674512890789,0.0870085561232075,1.94786774687315,1.41847754630174,0.769366493040108,0.577741091839517,4
1,0,6,-0.216654624609809,-1.2223209594627,-0.102626422247803,-0.514924176742182,-0.326915966550534,0.104487135170395,2
1,0,6,0.743317372770467,-1.07794733501281,-0.677660625158231,0.665904675444452,0.725875010627495,-0.0157033390180166,2
2,0,4,-0.250139377902443,-1.68277353729189,-0.472167013800398,0.542847593909077,0.611415408186021,-0.537063134214863,2
2,0,6,1.42325942787282,-2.37076533824346,2.25739944985439,-1.08696625691982,0.276461253162378,-1.75396394373244,4
1,0,4,-0.182011538881884,-0.316636945693279,-1.02297285984487,0.957245488698566,-0.999583706303798,-1.06509813529652,1
1,0,6,0.0861891487128855,-0.607580310457162,-0.239610282532843,-0.686738956882571,-2.29101146130526,-0.464633371729269,1
2,-1,4,-0.806204764394074,-0.782339456784568,-0.242544546071544,0.784364124010357,-1.54900222624437,0.00365783127951748,1
1,-1,4,-2.24754237967156,-0.0197002027413166,0.644805698793068,-0.705343223675198,-1.22193717638485,0.697162038547448,1
1,0,6,0.538037046751096,0.0590725173383903,-1.22886601993396,0.638166291940897,-0.282540752575406,1.33302523898012,3
2,0,5,-0.880601333811841,-0.0751532789397063,0.113733165287989,0.480661025212264,0.923722749469317,0.190814206205345,2
2,0,5,0.924068788336597,-0.101689747484308,0.3491873127065,2.23108935675218,-0.131308208861789,-1.77132452601769,4
1,0,5,0.133328678333922,-0.552500529220981,-0.78693888057656,0.205713179327773,-0.545365533453546,0.375003701897048,1
1,0,6,-0.292548341321949,-1.33179256988806,1.42904668785844,-0.149515290372606,-0.820329371076624,-0.642986487277221,4
1,1,6,-0.65448957717252,-1.01472054384893,-0.215886657603076,-0.535284143793789,-1.02193420423061,1.09741082107664,2
2,-1,5,-0.985166293758122,-1.13297638430215,0.149470232532892,-0.597348617292749,-0.00916715124384092,-1.06944251361302,2
2,0,4,0.501612910907657,-0.85832365025523,-0.225402666320032,0.130030793247176,0.0308012152211088,0.48651170838314,2
2,0,6,-0.863290995949027,-0.0993173952838563,0.193202200224856,0.653015762598119,-0.533672738384675,1.30859205367185,1
2,0,5,-1.56617144972684,-1.44901448023841,-0.375790033840931,0.610338703924115,-0.540027474047883,-0.534450993354058,2
2,0,5,-1.16649421219897,-0.882320466725129,1.52425381716982,-0.153327542998973,-0.263508082731442,-0.367174281534365,4
1,0,6,0.223288452437034,0.196666046355616,-0.647072712718939,-0.511735859834051,-0.817668684112465,1.46863846717578,1
2,0,6,2.72594586693618,-1.10198916383271,0.419987934566329,0.414502684699534,-1.01227557049652,-1.07211577311941,4
1,0,5,0.0146658741404559,0.797845102015148,-0.297386614681111,0.718818244201135,0.186885053577178,0.893108846206313,3
2,0,5,-0.205339462103831,0.137596820452859,0.0149713715630166,0.357522958167828,0.508328733075112,0.352007674571959,3
